,POI_category_name,POI_category_ID,POI_yelp_id,POI_alias,POI_name,POI_image_url,POI_is_closed,POI_url,POI_review_count,POI_rating,POI_price,POI_phone,POI_display_phone
768,Park,16032,1P-eKLM3kyFzNeU-5yvzNQ,brockton-oval-vancouver,Brockton Oval,https://s3-media2.fl.yelpcdn.com/bphoto/Vy7pkGm0LbeurPd0cH4JjA/o.jpg,False,https://www.yelp.com/biz/brockton-oval-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,,
822,Park,16032,x1ZSBDJbT62XJ61nKOm_iQ,beaver-lake-vancouver,Beaver Lake,https://s3-media3.fl.yelpcdn.com/bphoto/lX7vROL_cvxJmxSB9kG8Rg/o.jpg,False,https://www.yelp.com/biz/beaver-lake-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,5.0,,,
826,Park,16032,Nj0Q4D5JxZUyuYPEb9tdZA,brockton-point-lighthouse-vancouver,Brockton Point Lighthouse,https://s3-media4.fl.yelpcdn.com/bphoto/FPYuPQ83oUK3doc6qdrovw/o.jpg,False,https://www.yelp.com/biz/brockton-point-lighthouse-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,13,4.0,,,
931,Park,16032,_dzydUC3KF4yVBfpEOwiMw,trafalgar-park-vancouver,Trafalgar Park,,False,https://www.yelp.com/biz/trafalgar-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,16042578400.0,+1 604-257-8400
1173,Park,16032,x6cfLWWETlWd2V0-f5kFiQ,strathcona-linear-park-vancouver,Strathcona Linear Park,https://s3-media2.fl.yelpcdn.com/bphoto/bxSCIkd3BAcovxhEhXyLHg/o.jpg,False,https://www.yelp.com/biz/strathcona-linear-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.0,,16066826744.0,+1 606-682-6744
1206,Park,16032,PFLAddfKzV5uKrwKrwDEsg,margaret-pigott-park-vancouver,Margaret Pigott Park,https://s3-media4.fl.yelpcdn.com/bphoto/o1ehRAtVfGlrlTcYg7JwHQ/o.jpg,False,https://www.yelp.com/biz/margaret-pigott-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.0,,,
1225,Park,16032,qXMZVYbhIa-N_RMLiaCxKQ,tatlow-park-vancouver,Tatlow Park,https://s3-media1.fl.yelpcdn.com/bphoto/CMqRJvtLXMJEEHqVurrtoA/o.jpg,False,https://www.yelp.com/biz/tatlow-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,,,
1226,Park,16032,-FpRgakkwMrnU8pOmDFRFQ,volunteer-park-vancouver,Volunteer Park,https://s3-media2.fl.yelpcdn.com/bphoto/hTw2q-AWbXzt4WohyzxBCg/o.jpg,False,https://www.yelp.com/biz/volunteer-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.5,,,
1533,Park,16032,8WgRC4yd4jJqYEOJJMj4dQ,grandview-park-vancouver,Grandview Park,https://s3-media3.fl.yelpcdn.com/bphoto/Pi84IeIcQ9_-lnvMmb1YeA/o.jpg,False,https://www.yelp.com/biz/grandview-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,4.0,,,
1538,Park,16032,6x7f58n4Sz6rs0siZohebA,victoria-park-vancouver,Victoria Park,https://s3-media1.fl.yelpcdn.com/bphoto/27f9UarZ5vxL-f09STQ9YA/o.jpg,False,https://www.yelp.com/biz/victoria-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,4,4.0,,,
1541,Park,16032,tjPIa6NJy9fVhBRMEiG3qA,pandora-park-vancouver,Pandora Park,https://s3-media2.fl.yelpcdn.com/bphoto/hdd0HAwtLsHpThAYzEnwcg/o.jpg,False,https://www.yelp.com/biz/pandora-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,,,
1545,Park,16032,_9m8k88ualdBNyBUcSxhKw,wall-street-community-garden-vancouver,Wall Street Community Garden,https://s3-media2.fl.yelpcdn.com/bphoto/KO7PUR_DhKzIeDv7z7S_PQ/o.jpg,False,https://www.yelp.com/biz/wall-street-community-garden-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,,16042584122.0,+1 604-258-4122
1566,Park,16032,Jkaobpsv1AKThgRQbqd7aA,alice-townley-park-vancouver,Alice Townley Park,,False,https://www.yelp.com/biz/alice-townley-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,3.0,,,
1567,Park,16032,9J0Vfl6wJusqvbMT3jQJjw,mcspadden-park-vancouver,McSpadden Park,https://s3-media4.fl.yelpcdn.com/bphoto/sDIwIhzkJNLOsNSXAOUzlw/o.jpg,False,https://www.yelp.com/biz/mcspadden-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,,,
1568,Park,16032,owhMiuW03-emVggsChaFGQ,garden-park-vancouver,Garden Park,https://s3-media3.fl.yelpcdn.com/bphoto/WrEUZhk7PMw87Gxpfnm8WA/o.jpg,False,https://www.yelp.com/biz/garden-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,3.0,,,
1582,Park,16032,7kKHr0FJpZptt3jxmZ_RiQ,china-creek-north-park-vancouver,China Creek North Park,https://s3-media2.fl.yelpcdn.com/bphoto/Ntk-2K6Mm66hxkvs6seE0Q/o.jpg,False,https://www.yelp.com/biz/china-creek-north-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,4,4.0,,,
1585,Park,16032,aAP8yLtt9YbNEZGubwMksA,w-c-shelly-park-vancouver,W.C Shelly Park,,False,https://www.yelp.com/biz/w-c-shelly-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,2.0,,,
1587,Park,16032,jxfER-quEJrTifSXQcWmtA,clark-park-vancouver,Clark Park,https://s3-media3.fl.yelpcdn.com/bphoto/Ao5BWHyLky2AHmJMfyo95w/o.jpg,False,https://www.yelp.com/biz/clark-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,,,
1626,Park,16032,a6UXn3kS9Fg16YsySTJQYg,john-hendry-trout-lake-park-vancouver-2,John Hendry Trout Lake Park,https://s3-media4.fl.yelpcdn.com/bphoto/MIjQivEBa9xGp5s6NB3lvg/o.jpg,False,https://www.yelp.com/biz/john-hendry-trout-lake-park-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,39,4.5,,,
1631,Park,16032,8XwHzrAwqhUwmq5T40Yv7Q,john-hendry-trout-lake-park-vancouver,John Hendry Trout Lake Park,https://s3-media2.fl.yelpcdn.com/bphoto/i6n6hnjJs6EUDauvT7VBAw/o.jpg,False,https://www.yelp.com/biz/john-hendry-trout-lake-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,,
1720,Park,16032,1E_1B-aQbAgSin6_Sn1TWg,glen-park-vancouver,Glen Park,https://s3-media1.fl.yelpcdn.com/bphoto/soMaGHpJ7bD_ef54fe8wYQ/o.jpg,False,https://www.yelp.com/biz/glen-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.0,,,
1813,Park,16032,5Oo1spG9oOCFSeMr72b3Qg,van-tech-grass-field-vancouver,Van Tech Grass Field,https://s3-media4.fl.yelpcdn.com/bphoto/1BNBqFCweSlC2HY2E9_qHA/o.jpg,False,https://www.yelp.com/biz/van-tech-grass-field-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,3.0,,,
1814,Park,16032,ybxMkX_Lk42pZ2KFdbBXAw,kingscrest-park-vancouver,Kingscrest Park,https://s3-media1.fl.yelpcdn.com/bphoto/32924ASGvwXAVpr4nPxUig/o.jpg,False,https://www.yelp.com/biz/kingscrest-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,3.0,,,
1817,Park,16032,x1xQwfF-I2uum4J8Kb0rnQ,meditation-park-vancouver,Meditation Park,https://s3-media2.fl.yelpcdn.com/bphoto/VElAWDhXiU5HaayY58EleA/o.jpg,False,https://www.yelp.com/biz/meditation-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,,,
1847,Park,16032,cv6VngL7PCSz5U4beNUDvg,brewers-park-vancouver,Brewers Park,https://s3-media2.fl.yelpcdn.com/bphoto/6-mfYim1BA2pNHjANYgfVQ/o.jpg,False,https://www.yelp.com/biz/brewers-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,,16048737000.0,+1 604-873-7000
2185,Park,16032,rw25FR26FNmDwBDQmGWkMA,prospect-point-vancouver-6,Prospect Point,https://s3-media1.fl.yelpcdn.com/bphoto/BXavusiXDxbjZXzKulS4Jg/o.jpg,False,https://www.yelp.com/biz/prospect-point-vancouver-6?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,14,4.0,,16046692737.0,+1 604-669-2737
2364,Park,16032,xKqibVPjUXwB6IFZArkB0Q,hastings-mill-park-vancouver,Hastings Mill Park,https://s3-media2.fl.yelpcdn.com/bphoto/xZS_pEfk6VMzvgBkY9AQNg/o.jpg,False,https://www.yelp.com/biz/hastings-mill-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,,
2365,Park,16032,IWkUixctj4oXpNtEPsWQWQ,jean-beaty-park-vancouver-2,Jean Beaty Park,https://s3-media2.fl.yelpcdn.com/bphoto/8Noa3IbcBYKnuwFxwMyRxg/o.jpg,False,https://www.yelp.com/biz/jean-beaty-park-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,,,
2366,Park,16032,P8VnAyKvgChW7KW77Tzj6Q,mcbride-park-vancouver,McBride Park,https://s3-media1.fl.yelpcdn.com/bphoto/zWxP5b4Ik-ooGA3Av2ki2A/o.jpg,False,https://www.yelp.com/biz/mcbride-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.5,,,
2368,Park,16032,ZmHvAllcQiN_Tj3KtEc7Jg,jericho-beach-park-vancouver,Jericho Beach Park,https://s3-media1.fl.yelpcdn.com/bphoto/soiFq1fUrXbaqm6VNRP1Zg/o.jpg,False,https://www.yelp.com/biz/jericho-beach-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,4.5,,,
2405,Park,16032,Dl4WN73b3Qwm6fjDFAI44g,carnarvon-park-vancouver,Carnarvon Park,,False,https://www.yelp.com/biz/carnarvon-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,,,
2412,Park,16032,u9ex2KfC7lkyTnMAlq5ibA,almond-park-vancouver,Almond Park,https://s3-media2.fl.yelpcdn.com/bphoto/t3f-TnEmhQCH5XtR_wN-eA/o.jpg,False,https://www.yelp.com/biz/almond-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,16048737000.0,+1 604-873-7000
2421,Park,16032,ztc-ig04fUsKMp7W-4VIOQ,lord-byng-pool-vancouver,Lord Byng Pool,,False,https://www.yelp.com/biz/lord-byng-pool-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,4,2.0,,16042226090.0,+1 604-222-6090
2497,Park,16032,QWp5XelAJRXOmcXM2_QnIQ,braemar-park-vancouver,Braemar Park,,False,https://www.yelp.com/biz/braemar-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,16048737000.0,+1 604-873-7000
2529,Park,16032,ZkgixINL2BzJFO7oiuBjiQ,ziplining-queen-elizabeth-park-vancouver,Ziplining Queen Elizabeth Park,https://s3-media2.fl.yelpcdn.com/bphoto/6COC6epH11HRRXN0yBb42g/o.jpg,False,https://www.yelp.com/biz/ziplining-queen-elizabeth-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,,,
2550,Park,16032,IlEaBbOX4NfBKpWGQ_UHrw,west-point-grey-community-centre-at-aberthau-vancouver,West Point Grey Community Centre At Aberthau,https://s3-media2.fl.yelpcdn.com/bphoto/svImaeOiaGudP3TiOCU27g/o.jpg,False,https://www.yelp.com/biz/west-point-grey-community-centre-at-aberthau-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.5,,16042578140.0,+1 604-257-8140
2669,Park,16032,K1ZOzF56im_oDIuNlwboVA,arbutus-village-park-vancouver,Arbutus Village Park,https://s3-media3.fl.yelpcdn.com/bphoto/-nFz7CLKw8c-XecI98WjjQ/o.jpg,False,https://www.yelp.com/biz/arbutus-village-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,16048737000.0,+1 604-873-7000
2672,Park,16032,TMDzoFP8FOf5OaTQJ3eNrQ,quilchena-park-vancouver,Quilchena Park,https://s3-media4.fl.yelpcdn.com/bphoto/nO_7F_GUS8EgA2wKJFU1Uw/o.jpg,False,https://www.yelp.com/biz/quilchena-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,3.0,,,
2673,Park,16032,orF9djlAN3a-1a9vNpI9Rw,prince-of-wales-park-vancouver,Prince of Wales Park,,False,https://www.yelp.com/biz/prince-of-wales-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,,16042578400.0,+1 604-257-8400
2675,Park,16032,l6JWMC6uC8ggQ3bNJCTjOg,quilchena-off-leash-dog-park-vancouver,Quilchena Off-leash Dog Park,https://s3-media4.fl.yelpcdn.com/bphoto/I6BihgluRjGF-SFjI0Jcrg/o.jpg,False,https://www.yelp.com/biz/quilchena-off-leash-dog-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.5,,,
2713,Park,16032,QZMDi6zSshZPxSwoyF3lvw,queen-elizabeth-park-vancouver,Queen Elizabeth Park,https://s3-media2.fl.yelpcdn.com/bphoto/nF-2BIMNpQ-7mxz-Z7mNdw/o.jpg,False,https://www.yelp.com/biz/queen-elizabeth-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,159,4.5,,16042578584.0,+1 604-257-8584
2716,Park,16032,pb6n2j0VW-dRU6e5WyMpLQ,riley-park-vancouver,Riley Park,https://s3-media3.fl.yelpcdn.com/bphoto/ozeqaRYGli-ZVDyk92Yqlg/o.jpg,False,https://www.yelp.com/biz/riley-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,4.0,,16042578545.0,+1 604-257-8545
2717,Park,16032,lB2_5DHSkc03pZAlLRDctg,riley-park-community-centre-vancouver,Riley Park Community Centre,,False,https://www.yelp.com/biz/riley-park-community-centre-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,,16042578545.0,+1 604-257-8545
2722,Park,16032,K0w7P9xL0nnG-3SyFt-KYA,queen-elizabeth-dog-park-vancouver,Queen Elizabeth Dog Park,https://s3-media2.fl.yelpcdn.com/bphoto/kp2woVGhsdCPj0wsjHSR9A/o.jpg,False,https://www.yelp.com/biz/queen-elizabeth-dog-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,3.5,,,
2724,Park,16032,kX2PdrnJIb9E4l8LAI9NqQ,oak-meadows-vancouver,Oak Meadows,https://s3-media1.fl.yelpcdn.com/bphoto/XNQeT7_uxXvczP22nrfvpA/o.jpg,False,https://www.yelp.com/biz/oak-meadows-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.5,,,
2750,Park,16032,45lAWLIRiGymzqJj5a2fZQ,kerrisdale-arena-vancouver,Kerrisdale Arena,https://s3-media3.fl.yelpcdn.com/bphoto/eqLmU0RQKtjdCNVhCnG_5g/o.jpg,False,https://www.yelp.com/biz/kerrisdale-arena-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,3.5,,16042578121.0,+1 604-257-8121
2758,Park,16032,rFdNW-JQxR4qVKImD54rvQ,devonshire-park-vancouver,Devonshire Park,https://s3-media2.fl.yelpcdn.com/bphoto/wK6UBZTv98u3S6iWWKfVKA/o.jpg,False,https://www.yelp.com/biz/devonshire-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,16048737000.0,+1 604-873-7000
2787,Park,16032,62f1QlwgVZr3pFHdjS542A,callister-park-vancouver,Callister Park,,False,https://www.yelp.com/biz/callister-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,3.0,,,
2789,Park,16032,5IAC9eOuWyokZZBzchvy5g,burrard-view-park-vancouver,Burrard View Park,https://s3-media1.fl.yelpcdn.com/bphoto/4d6CeHJAZI5BmThO4hOwnA/o.jpg,False,https://www.yelp.com/biz/burrard-view-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,3.0,,16042578400.0,+1 604-257-8400
2868,Park,16032,JKKyXLBs8OSiAiTVlaqnPA,general-brock-park-vancouver,General Brock Park,https://s3-media3.fl.yelpcdn.com/bphoto/YVT2ql4EyxziD_OZCxBUJw/o.jpg,False,https://www.yelp.com/biz/general-brock-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,,
0,Parking,19020,HfkFICDqKeXhtOZTLIeyVA,easypark-vancouver-5,EasyPark,,False,https://www.yelp.com/biz/easypark-vancouver-5?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,1.0,,16042277506.0,+1 604-227-7506
1,Parking,19020,faeaxp0yR2h-HPrAP0mKZA,advanced-parking-vancouver,Advanced Parking,,False,https://www.yelp.com/biz/advanced-parking-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,2.0,,16046816152.0,+1 604-681-6152
2,Parking,19020,KMgLRQX9w2NJmoZxV4n5TQ,parkwell-plaza-vancouver,Parkwell Plaza,,False,https://www.yelp.com/biz/parkwell-plaza-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,3.0,,,
3,Parking,19020,Ksj7GHt8fNynC3iXFEAHnQ,diamond-parking-vancouver-3,Diamond Parking,https://s3-media3.fl.yelpcdn.com/bphoto/Z9jnPThKgUedI2_0oMao4A/o.jpg,False,https://www.yelp.com/biz/diamond-parking-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,1.0,,16046818797.0,+1 604-681-8797
4,Parking,19020,BzvZtbiT7d5xNspKuGj8yw,royal-parking-services-vancouver,Royal Parking Services,,False,https://www.yelp.com/biz/royal-parking-services-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,6,1.0,,16046373956.0,+1 604-637-3956
5,Parking,19020,BeBkwellMtReHPiaspzSJg,easypark-vancouver-4,EasyPark,,False,https://www.yelp.com/biz/easypark-vancouver-4?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,1.0,,,
6,Parking,19020,FumbzzcHawZVLekcYe3O8g,impark-vancouver-3,Impark,https://s3-media2.fl.yelpcdn.com/bphoto/MKgS-RpfXbP7XHqwOcwxpA/o.jpg,False,https://www.yelp.com/biz/impark-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,4,1.5,,,
7,Parking,19020,RMMVHnjtD_5iBhfQsT-Qcw,westpark-parking-services-vancouver,WestPark Parking Services,https://s3-media3.fl.yelpcdn.com/bphoto/kTm2lufLCKJffJvl8_qMOA/o.jpg,False,https://www.yelp.com/biz/westpark-parking-services-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,18,1.0,,16046697275.0,+1 604-669-7275
12,Parking,19020,06VZRLcoGiVSuYbpEYGYHA,diamond-parking-vancouver-6,Diamond Parking,https://s3-media4.fl.yelpcdn.com/bphoto/fiSr6SkkftjD4ncUFE-rqw/o.jpg,False,https://www.yelp.com/biz/diamond-parking-vancouver-6?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,155,1.0,,16046818797.0,+1 604-681-8797
13,Parking,19020,b31B36ts0HGtViqgWLd_-g,easypark-vancouver-3,EasyPark,https://s3-media4.fl.yelpcdn.com/bphoto/vxMaQ5EL1c0hR2jzn9-ufg/o.jpg,False,https://www.yelp.com/biz/easypark-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,4,1.0,,,
14,Parking,19020,Rx3kdrhEjK89btOqoc1wYg,imperial-parking-canada-corporation-vancouver,Imperial Parking Canada Corporation,,False,https://www.yelp.com/biz/imperial-parking-canada-corporation-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,1.0,,16046817311.0,+1 604-681-7311
